RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[13, 17, 23]",[8.05304855 8.05304855 8.05304855],23.82130177514793,10.82130177514793,5.333165358701274,0.169,"[17.   23.   23.   23.   23.   23.   24.4  23.   23.   45.1  23.   23.
 23.   23.   25.8  23.   38.9  23.   17.   17.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   30.25 23.   23.
 23.   23.   25.75 17.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   17.   23.   23.   23.   23.   23.   23.   23.   23.   23.7  23.
 23.   23.   26.15 27.35 23.   23.   23.   23.   23.   47.45 23.   23.
 17.   23.   23.   23.   23.   44.65 17.   23.   23.   23.   23.   17.
 17.   23.   23.   23.   23.   23.   23.   30.75 23.   17.   23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   17.   23.   23.   23.
 17.   41.35 23.   23.   23.   23.   23.   23.   23.   30.05 23.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   17.
 23.   23.   45.5  23.   17.   23.   23.   26.5  23.   23.   23.   23.
 23.   23.   23.   23.   23.   23.   29.15 40.95 23.   23.   17.   46.35
 28.25 23.   23.   23.   45.45 17.   23.   23.   23.   17.   23.   23.
 23.  ]"
"[13, 17, 24]",[8.05304855 8.05304855 8.05304855],24.30448113207547,11.30448113207547,6.161774754646789,0.212,"[17.   24.   17.   24.   24.   24.   24.   24.   24.   24.   24.   17.
 24.   24.   17.   24.   24.   24.   38.2  40.95 24.   24.   24.   17.
 24.   24.   17.   17.   17.   24.   24.   24.   24.   24.   24.   31.85
 24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.
 45.8  24.   24.   24.   25.45 24.   24.   24.   17.   24.   17.   24.
 24.   24.   24.   24.   24.   24.   17.   17.   24.   24.   24.   24.
 24.   24.   24.   17.   29.45 24.   24.   24.   24.   27.7  17.   24.
 24.   24.   24.   24.   17.   24.   47.1  17.   24.   24.   24.   17.
 24.   24.   17.   24.   24.   24.   17.   24.   46.2  24.   17.   24.
 24.   24.   24.   17.   24.   49.   24.   24.   17.   24.   24.   24.
 36.95 24.   33.65 24.   24.   24.   24.   24.   24.   17.   24.   24.
 17.   17.   24.   24.   17.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   24.   24.   24.   19.7  24.   24.   17.   24.   17.   17.
 24.   41.75 24.   24.   24.   24.   24.   40.75 24.   24.   40.35 47.5
 24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   17.   24.
 24.   17.   31.55 17.   24.   17.   17.   24.   24.   17.   24.   44.95
 24.   17.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.
 35.5  24.   24.   48.5  24.   48.7  24.   17.  ]"
"[13, 17, 25]",[8.05304855 8.05304855 8.05304855],24.7,11.7,6.2293337469171846,0.187,"[25.   17.   25.   17.   17.   25.   25.   25.   47.05 17.   25.   17.
 25.   25.   25.   48.25 47.4  25.   17.   25.   25.   41.75 25.   25.
 25.   17.   17.   41.4  25.   25.   25.   25.   44.8  41.95 17.   25.
 25.   25.   25.   25.   25.   25.   25.   25.   24.85 17.   17.   25.
 25.   17.   25.   17.   25.   25.   17.   25.   17.   25.   25.   28.7
 25.   25.   25.   17.   25.   25.   17.   25.   25.   17.   25.   25.
 17.   25.   25.   25.   17.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   17.   25.   25.   36.85 25.   25.   25.   25.   25.   25.
 38.   25.   25.   17.   25.   25.   17.   25.   25.   25.   25.   17.
 17.   25.   25.   25.   25.   25.7  25.   25.   25.   25.   25.   17.
 17.   17.   25.   17.   33.5  25.   25.   25.   35.2  25.   25.   17.
 23.   37.05 25.   17.   17.   25.   17.   17.   25.   47.9  17.   25.
 48.   25.   25.   25.   25.   25.   39.6  17.   31.05 25.   25.   25.
 17.   25.   25.   25.   25.   17.   25.   25.   25.   25.   25.   17.
 25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   25.
 25.   25.   25.   26.9  17.   25.   25.  ]"
"[13, 17, 26]",[8.05304855 8.05304855 8.05304855],25.46125,12.46125,5.10954116702273,0.2,"[26.   26.75 26.   26.   17.   26.   26.   26.   26.   26.   17.   26.
 26.   26.   26.   26.   26.   26.   39.5  26.   26.   26.   26.   26.
 26.   26.   17.   26.   26.   26.   26.   26.   26.   45.95 26.   17.
 26.   26.   17.   26.   26.   26.   26.   26.   26.   26.   26.   26.
 17.   26.   26.   33.6  26.   26.   26.   26.   26.   26.   26.   17.
 26.   26.   26.   26.   34.7  42.85 26.   17.   33.05 17.   28.6  17.
 26.   26.   26.   26.   26.   17.   26.   26.   26.   17.   26.   26.
 26.   26.   26.   17.   26.   26.   26.   26.   26.   26.   26.   27.65
 43.15 26.   26.   26.   26.   38.25 26.   26.   26.   45.1  26.   26.
 26.   26.   26.   26.   17.   26.   26.   26.   17.   26.   38.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   17.   17.   26.
 17.   26.   26.   26.   17.   17.   26.   26.   26.   17.   26.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   26.   17.   26.
 47.8  26.   17.   26.   17.   26.   26.   26.   26.   26.   26.   26.
 26.   17.   26.   17.   26.   17.   17.   26.   26.   17.   26.   26.
 17.   32.85 26.   26.   26.   17.   26.   38.45 26.   26.   26.   26.
 26.   26.   26.   17.   26.   26.   26.   26.  ]"
"[13, 17, 27]",[8.05304855 8.05304855 8.05304855],26.165363128491624,13.165363128491624,6.580411616829806,0.179,"[27.   27.   17.   17.   27.   27.   27.   36.25 27.   27.   17.   17.
 27.   17.   38.7  27.   17.   27.   35.55 17.   27.   27.   17.   27.
 35.8  46.35 17.   17.   21.85 27.   17.   27.   27.   27.   27.   47.5
 27.   27.   47.45 27.   27.   27.   44.6  27.   17.   27.   27.   34.05
 27.   27.   27.   40.75 17.   17.   17.   27.   27.   27.   27.   27.
 27.   17.   27.   27.   27.   17.   27.   27.   27.   27.   27.   27.
 17.   27.   27.   27.   27.   27.   27.   49.05 27.   27.   27.   27.
 17.   17.   27.   27.   17.   27.   27.   27.   17.   27.   34.6  24.2
 27.   39.6  17.   27.   27.   27.   27.   27.   27.   17.   29.4  27.
 27.   27.   27.   17.   17.   27.   17.   27.   27.   17.   27.   27.
 27.   39.1  27.   17.   27.   17.   27.   27.   27.   27.   27.   17.
 27.   17.   27.   17.   27.   37.2  27.   27.   27.   27.   27.   39.95
 27.   27.   27.   27.   40.5  17.   27.   37.3  27.   27.   33.65 17.
 27.   27.   17.   27.   17.   27.   17.   27.   42.45 27.   27.   17.
 27.   24.75 17.   27.   25.   27.   27.   27.   27.   27.   27.  ]"
"[13, 17, 28]",[8.05304855 8.05304855 8.05304855],27.200255102040817,14.200255102040817,6.202884651204426,0.196,"[17.   28.   28.   17.   17.   28.   28.   28.   28.   17.   28.   28.
 17.   37.75 28.   28.   17.   17.   40.65 28.   28.   28.   28.   28.
 28.   28.   28.   36.6  28.   39.85 28.   28.   17.   28.   33.65 28.
 17.   28.   45.   17.   38.9  28.   28.   28.   31.4  28.   28.   28.
 28.   17.   28.   28.   40.35 28.   17.   28.   38.15 28.   28.   17.
 28.   17.   17.   28.   28.   40.85 17.   28.   28.   28.   28.   17.
 28.   28.   17.   28.   17.   28.   17.   28.   28.   28.   28.   28.
 28.   28.   28.   28.   28.   28.   28.   28.   28.   43.25 23.4  28.
 28.   17.   17.   28.   28.   28.   28.   28.   29.65 28.   28.   28.
 28.   47.7  17.   28.   28.   28.   28.   28.   28.   28.   28.   17.
 17.   28.   17.   28.   28.   28.   28.   28.   36.3  28.   17.   28.
 28.   28.   28.   47.   28.   28.   28.   28.   28.   28.   28.   28.
 17.   28.   28.   28.   17.6  28.   28.   28.   28.   28.   28.   28.
 28.   28.   28.   28.   17.   28.   17.   28.   17.   28.   17.   28.
 28.   28.   28.   33.7  28.   28.   28.   28.   28.   17.   28.   28.
 28.   17.   28.   28.   28.   37.35 17.   28.   28.   35.6  28.   31.75
 46.05 28.   47.75 28.  ]"
"[13, 17, 29]",[8.05304855 8.05304855 8.05304855],26.83550295857988,13.83550295857988,5.686120328660226,0.169,"[29.   29.   29.   17.   29.   29.   29.   17.   29.   29.   17.   29.
 29.   29.   29.   29.   17.   29.   17.   29.   29.   29.   29.   29.
 17.   29.   17.   29.   29.   38.7  17.95 29.   29.   29.   29.   29.
 17.   29.   29.   29.   29.   29.   29.   38.5  29.   29.   29.   29.
 17.   17.   29.   29.   29.   17.   29.   17.   29.   29.   17.   29.
 29.   29.   29.   17.   29.   29.   29.   29.   17.   29.05 29.   29.
 29.   29.   29.   29.   29.   29.   29.   29.   17.   29.   29.   29.
 17.   31.   29.   17.   17.   29.   29.2  17.   29.   29.   17.   29.
 17.   17.   29.   17.   29.   29.   45.55 35.3  29.   29.   29.   29.
 17.   30.35 29.   29.   29.   46.6  29.   29.   29.   32.35 29.   29.
 29.   29.   29.   29.   35.9  30.5  17.   29.   29.   29.   29.   29.
 17.   29.   29.   17.   17.   17.   24.1  29.   29.   29.   29.   29.
 17.   29.   17.   29.   29.   29.   36.15 29.   29.   17.   29.   29.
 29.   17.   17.   17.   29.   29.   29.   29.   29.   29.   29.   29.
 29.  ]"
"[13, 17, 30]",[8.05304855 8.05304855 8.05304855],28.0927374301676,15.092737430167599,6.530701263028575,0.179,"[30.   30.   30.   30.   28.35 30.   30.   41.65 17.   30.   30.   30.
 30.   30.   30.   30.   45.15 30.   17.   30.   17.   17.   30.   30.
 40.7  30.   30.   30.   17.   30.   30.   17.   30.   30.   30.   30.
 30.   30.   30.   30.   21.85 30.   30.   30.   30.   30.   30.   30.
 17.   30.   17.   48.15 30.   30.   17.   30.   30.   30.   30.   17.
 17.   36.05 30.   30.   30.   46.55 30.   30.   30.   30.   30.   30.
 17.   30.   30.   30.   30.   17.   21.95 43.65 30.   30.   30.   30.
 30.   30.   30.   30.   30.   30.   30.   30.   30.   30.   17.   17.
 30.   30.   30.   30.   30.   30.   30.   30.   17.   17.   17.   30.
 17.   17.   17.   30.   30.   30.   30.   30.   17.   30.   17.   30.
 30.   30.   30.   30.   17.   17.   30.   30.   30.   30.   30.   17.
 30.   30.   30.   17.   30.   30.   30.   17.   30.   30.   30.   30.
 17.   30.   30.   30.   36.3  36.2  17.   30.   30.   30.   17.   30.
 30.   30.   30.   44.9  30.   30.   17.   30.   30.   30.   30.   26.45
 30.   30.   30.   17.   30.   17.   17.   40.05 17.   48.65 30.  ]"
"[13, 18, 19]",[8.05304855 8.05304855 8.05304855],20.17452380952381,7.174523809523809,4.947010257471511,0.21,"[19.   19.   19.   18.   19.   19.   19.   19.   18.   19.   18.   18.
 19.   19.   18.   34.   23.05 19.   19.   31.9  19.   19.5  19.   19.
 19.   19.   19.   18.   19.   40.5  19.   20.4  19.   18.   19.   19.
 19.   18.   19.   19.   19.   19.   47.85 19.   19.   19.   19.   19.
 43.7  18.   19.   19.   19.   19.   19.   22.85 18.   19.   19.   19.
 19.   19.   20.35 19.   18.   19.   47.95 19.   19.   19.   19.   19.
 29.1  23.05 19.   19.   18.   18.   19.   19.   19.   19.   19.   19.
 18.   19.   21.8  18.   19.   19.   19.   19.   19.   19.   19.   19.
 19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   24.7  19.
 19.   22.1  19.   18.   18.   19.   19.   19.   18.   19.   19.   19.
 19.   18.   18.   19.   19.   18.   18.   19.   19.   19.   18.   37.45
 32.1  19.   19.   23.4  19.   24.15 19.   19.   18.   19.   19.   19.
 19.   19.   44.2  19.   19.   19.   19.   19.   19.   18.   19.   19.
 19.   19.   44.45 19.   19.   19.   18.   19.   19.   19.   19.   19.
 19.   19.   19.   19.   19.   19.   19.   19.   19.   19.   18.   19.
 19.   19.   19.   19.   18.   18.   18.   26.35 19.   19.   18.   18.
 19.   19.   18.   19.   19.   18.   19.   31.75 19.   19.   19.   19.
 19.   19.   19.   19.   19.   19.  ]"
"[13, 18, 20]",[8.05304855 8.05304855 8.05304855],22.086388888888887,9.086388888888887,6.919495065384219,0.18,"[20.   20.   20.   20.   23.4  20.   18.   20.   26.6  20.   20.   20.
 18.   20.   20.   20.   20.   20.   18.   18.   20.   49.   20.   20.
 20.   21.25 20.   34.1  20.   18.   20.   20.   46.7  20.   20.   20.
 20.   18.   20.   20.   20.   20.   20.   18.   20.   20.   18.   20.
 20.   18.   20.   20.   48.65 18.   20.   20.   42.6  20.   18.   20.
 20.   43.9  18.   34.2  20.   18.   20.   20.   20.   20.   20.   20.
 18.   18.   21.35 20.   18.   20.   20.   40.95 24.25 24.9  18.   20.
 18.   20.   20.   18.   20.   20.   45.8  20.   20.   20.   20.   20.
 44.7  37.05 20.   20.   20.   33.1  20.   20.   20.   48.55 20.   48.95
 25.15 20.   20.   20.   20.   37.1  20.   25.5  46.1  18.   20.   20.
 18.   20.   20.   29.8  20.   20.   18.   20.   20.   20.   34.1  20.
 20.   20.   20.   22.05 20.   20.   20.   20.   20.   20.   20.   18.
 20.   18.   20.   20.   18.   18.   20.   20.   20.   18.   20.   20.
 27.65 18.   20.   20.   20.   20.   20.   18.   18.   20.   20.   20.
 20.   18.   20.   20.   20.   20.   20.   20.   20.   20.   30.1  20.  ]"
"[13, 18, 21]",[8.05304855 8.05304855 8.05304855],22.754054054054055,9.754054054054055,7.130329001718914,0.185,"[22.2  18.   38.55 21.   39.25 21.   18.   21.   21.   21.   47.   21.
 18.   21.   21.   21.   21.   21.   18.   21.   21.   21.   21.   21.
 18.   21.   21.   21.   21.   21.   41.05 18.   21.   21.   21.   21.
 21.   21.   21.   46.1  21.   21.   21.   21.   18.   21.   39.9  28.95
 18.   21.   18.   21.   47.25 21.   21.   18.   21.   21.   21.   18.
 21.   21.   18.   48.5  47.55 21.   39.6  21.   39.8  21.   21.   21.
 36.9  21.   26.4  21.   21.   18.   21.   18.   21.   24.1  21.   18.
 21.   18.   18.   21.   21.   21.   21.   21.   18.   18.   21.   21.
 18.   18.   21.   18.   18.   21.   37.25 18.   21.   32.45 21.   18.
 21.   18.   21.   21.   21.   18.   18.   19.25 21.   21.   21.   30.15
 21.   21.   18.   21.   21.   21.   18.   18.   18.   21.   18.   18.
 21.   21.   18.   21.   21.   18.   21.   21.   21.   48.05 21.4  48.85
 21.   21.   18.   21.   21.   33.   21.   21.   21.   48.05 21.   21.
 24.95 21.   21.   21.   21.   21.   18.   21.   18.   21.   21.   21.
 20.9  21.   18.   21.   21.   41.   21.   21.   21.   21.   21.   21.
 21.   18.   18.   21.   41.1 ]"
"[13, 18, 22]",[8.05304855 8.05304855 8.05304855],22.818446601941744,9.818446601941744,5.560477254309413,0.206,"[32.15 22.   18.   22.   22.   22.   22.   22.   22.   40.6  22.   22.
 18.   18.   22.   39.75 22.   22.   22.   22.   22.   18.   29.85 39.85
 22.   22.   22.   18.   18.   22.   22.   18.   22.   22.   22.2  18.
 19.2  40.45 22.   22.   18.   22.   22.   22.   22.   18.4  22.   22.
 22.   22.   18.   40.05 38.3  22.   22.   22.   39.35 22.   18.   22.
 22.   26.25 22.   22.   22.   22.   22.   22.   26.   22.   22.   22.
 22.   22.   22.   22.   18.   22.   22.   22.   18.   22.   22.   18.
 27.2  22.   18.   36.15 22.   22.   22.   22.   22.   22.   22.   18.
 22.   22.   22.   18.   18.   18.   22.   18.   22.   40.65 22.   22.
 22.   22.   22.   22.   18.   22.   22.   22.   22.   22.   22.   47.25
 22.   28.55 18.   18.   22.   18.   22.   22.   35.3  22.   18.   22.
 22.   22.   22.   22.   22.   22.   22.   22.   22.   32.25 23.2  22.
 18.   22.   22.   22.   29.9  18.   22.   22.   31.45 22.   22.   22.
 22.   22.   29.7  18.   18.   22.   18.   22.   22.   18.   18.   22.
 22.   22.   22.   22.   22.   45.65 18.   18.   22.   22.   29.95 22.
 22.   22.   22.   22.   18.   22.   22.   18.   22.   18.   18.   18.
 22.   22.   45.55 18.   22.   18.   18.   22.   22.   22.   43.45 22.
 18.   22.  ]"
"[13, 18, 23]",[8.05304855 8.05304855 8.05304855],23.264102564102565,10.264102564102565,4.833589056691497,0.195,"[23.   23.   23.   18.   23.   23.   18.55 23.   18.   33.75 23.   23.
 27.85 23.   23.   23.   23.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.   18.   23.   23.   27.9  23.   23.   23.   31.75 18.
 23.   23.   23.   32.75 23.   23.   18.   23.   25.8  23.   18.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   18.   23.   18.   23.
 23.   23.   23.   23.   23.   23.   23.   23.   23.   18.   23.   37.05
 18.   18.   23.   23.   18.   23.   40.6  23.   23.   23.   18.   18.
 23.   23.   23.   23.   23.   18.   23.   23.   23.   18.   23.   23.
 18.   23.   23.   18.   23.   23.   18.   23.   23.   23.   23.   23.
 23.   23.   23.   23.   23.   18.   18.   26.85 23.   23.   23.   23.
 38.55 23.   23.   18.   23.   18.   18.   23.   23.   45.   23.   18.
 23.   23.   23.   42.4  25.85 18.   23.   23.   23.   23.   23.   23.
 18.   23.   23.   23.   18.   23.   24.9  23.   23.   23.   23.   23.
 18.   23.   33.2  23.   23.   23.   23.   32.45 23.   48.9  18.   23.
 23.   23.   23.   23.   23.   23.   43.95 18.   18.   23.   23.   23.
 23.   23.   18.   43.45 18.   23.   23.   23.   23.   23.   23.   23.
 23.   23.   23.  ]"
"[13, 18, 24]",[8.05304855 8.05304855 8.05304855],24.371683673469384,11.371683673469384,5.704764543061726,0.196,"[24.   24.   24.   24.   24.   24.   18.   24.   32.6  18.   24.   24.
 18.   48.05 24.   24.   24.   24.   24.   24.   18.   18.   18.   19.15
 18.   24.   24.   24.   43.25 24.   24.   24.   24.   32.55 24.   18.
 24.   24.   24.   24.   45.25 24.   24.   24.   24.   18.   24.   24.
 24.   24.   20.25 24.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   44.45 24.   18.   24.   24.   18.   18.   24.   24.   24.   24.
 24.   24.   40.1  24.   24.   24.   19.3  24.   24.   24.   18.   24.
 24.   24.   39.35 24.   24.   43.45 24.   24.   24.   24.   24.   24.
 24.   24.95 39.6  18.   18.   24.   24.   18.   24.   24.   24.   18.
 18.   24.   24.   24.   18.   24.   24.   24.   33.85 24.   24.   18.
 47.6  24.   18.   36.45 24.   29.25 18.   24.   24.   18.   24.   24.
 24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.   24.
 24.   24.   18.   24.   24.   18.   24.   24.   18.   24.   24.   24.
 24.   24.   24.   22.95 24.   48.85 18.   24.   24.   37.5  24.   24.
 24.   18.   24.   18.   24.   24.   24.   24.   29.15 24.   24.   24.
 32.55 31.9  24.   18.   24.   38.85 24.   18.   18.   24.   18.   19.65
 18.   24.   24.   24.  ]"
"[13, 18, 25]",[8.05304855 8.05304855 8.05304855],25.59796511627907,12.59796511627907,6.4459139697765035,0.172,"[25.   25.   25.   25.   18.   18.   25.   18.   25.   25.   25.   25.
 25.   18.   18.   25.   25.   25.   18.   25.   25.   31.6  18.   47.6
 25.   18.   25.   48.05 25.   25.   25.   25.   25.   25.   25.   31.65
 18.   25.   25.   25.   25.   25.   25.   25.   25.   26.6  25.   48.1
 18.   25.   18.   18.   25.   25.   25.   25.   25.   25.   25.   25.
 26.4  25.   25.   25.   18.   25.   38.7  25.   41.15 25.   25.   18.
 45.5  18.   25.   25.   25.   25.   25.   18.   25.   45.9  25.   25.
 25.   25.   25.   18.   18.   25.   25.   25.   25.   25.   18.   25.
 25.   25.   25.   25.   44.1  18.   25.   25.   25.   42.95 25.   25.
 33.1  25.   25.   25.   25.   25.   25.   25.   25.   25.   25.   18.
 25.   25.   25.   25.   25.   25.   25.   48.45 18.   25.   48.7  25.
 25.   25.   25.   25.   25.   25.   33.45 25.   18.   25.   18.   25.
 25.   25.   25.   18.   25.   35.7  25.   18.   48.3  25.   18.   25.
 25.   25.   25.   25.   25.   25.   18.   25.   18.   25.   25.   39.85
 25.   25.   25.   25.  ]"
"[13, 18, 26]",[8.05304855 8.05304855 8.05304855],25.436666666666667,12.436666666666667,4.8408399388051775,0.165,"[26.   26.   26.   26.   26.   26.   26.   26.   26.   18.   26.   26.
 26.   26.   26.   26.   18.   26.   26.   26.   26.   40.85 26.   26.
 26.   26.   26.   26.   26.   19.9  18.   33.4  26.   18.   26.   26.
 26.   26.   26.   18.   26.   26.   26.   18.   26.   18.   26.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   26.   47.   26.   18.
 26.   26.   26.   26.   26.   18.   26.   26.   18.   26.   18.   26.
 26.   26.   26.   26.   26.   18.   26.   26.   18.   26.   26.   26.
 18.   18.   26.   18.   26.   26.   26.   26.   26.   26.   26.   26.
 26.   26.   26.   26.   26.   26.   26.   26.   33.4  44.75 18.   26.
 26.   45.8  26.   26.   18.   26.   26.   26.   26.   18.   30.85 18.
 43.45 26.   26.   26.   26.   26.   26.   26.   18.   26.   26.   26.
 26.   26.   38.75 26.   18.   18.   33.25 26.   26.   26.   26.   26.
 26.   26.   26.   26.   26.   18.   26.   18.   18.   18.   26.   26.
 18.   26.   26.   26.   26.   26.   26.   26.   31.65]"
